Phrase,Measure,Pitch,Duration
2322,5,55,1.0
2322,5,60,1.0
2322,5,62,1.0
2322,5,64,0.5
2322,5,65,0.25
2322,5,67,0.25
2322,6,65,0.5
2322,6,64,0.5
2322,6,62,3.0
2322,7,64,1.0
2322,7,60,1.0
2322,7,62,1.0
2322,7,64,0.5
2322,7,65,0.5
2322,8,67,1.0
2322,8,65,2.0
2322,8,64,1.0
