Phrase,Measure,Pitch,Duration
94,1,48,1.0
94,1,48,0.5
94,1,47,0.5
94,1,45,0.5
94,1,43,0.5
94,1,42,1.0
94,2,44,1.0
94,2,45,0.5
94,2,47,0.5
94,2,48,0.5
94,2,50,0.5
94,2,43,1.0
94,3,40,1.0
94,3,41,1.0
94,3,48,1.5
94,3,47,0.5
94,4,48,1.0
94,4,48,0.5
94,4,49,0.5
94,4,50,0.5
94,4,38,0.5
94,4,45,1.0
