Phrase,Measure,Pitch,Duration
127,1,55,0.5
127,1,53,0.5
127,1,52,0.5
127,1,50,0.5
127,1,49,1.0
127,1,50,1.0
127,2,53,0.5
127,2,52,0.5
127,2,50,1.0
127,2,52,1.0
127,2,53,1.0
127,3,45,0.5
127,3,47,0.5
127,3,48,1.0
127,3,43,1.0
127,3,45,1.0
127,4,50,1.0
127,4,50,0.5
127,4,48,0.5
127,4,46,0.5
127,4,45,0.5
127,4,43,1.0
