Phrase,Measure,Pitch,Duration
508,1,60,1.0
508,1,60,1.0
508,1,61,1.0
508,1,62,1.0
508,2,58,0.5
508,2,57,0.5
508,2,57,0.5
508,2,59,0.5
508,2,61,2.0
508,3,57,1.0
508,3,57,0.5
508,3,59,0.5
508,3,60,1.0
508,3,58,0.5
508,3,60,0.5
508,4,62,2.0
508,4,62,2.0
