Phrase,Measure,Pitch,Duration
1070,4,65,0.5
1070,4,67,0.5
1070,4,62,2.0
1070,4,60,1.0
1070,5,55,1.0
1070,5,60,1.0
1070,5,62,1.0
1070,5,64,1.0
1070,6,69,1.0
1070,6,67,1.5
1070,6,65,0.5
1070,6,64,1.0
1070,7,69,1.0
1070,7,67,1.0
1070,7,65,1.0
1070,7,64,1.0
