Phrase,Measure,Pitch,Duration
2268,11,60,0.5
2268,11,62,0.5
2268,11,64,1.0
2268,11,65,1.0
2268,11,67,1.0
2268,12,69,1.0
2268,12,64,1.0
2268,12,66,1.0
2268,12,67,1.0
2268,13,64,0.5
2268,13,65,0.5
2268,13,67,1.0
2268,13,69,1.0
2268,13,67,0.5
2268,13,65,0.5
2268,14,64,1.0
2268,14,65,2.0
2268,14,64,1.0
