Phrase,Measure,Pitch,Duration
481,1,67,1.0
481,1,64,1.0
481,1,60,1.0
481,1,67,1.0
481,2,67,1.0
481,2,69,2.0
481,3,69,1.0
481,3,62,1.0
481,3,62,1.0
481,3,67,1.0
481,4,65,1.0
481,4,64,1.0
481,4,62,1.0
481,4,60,1.0
