Phrase,Measure,Pitch,Duration
238,1,67,1.0
238,1,69,1.0
238,1,69,1.0
238,1,67,1.0
238,2,65,1.0
238,2,64,3.0
238,3,62,1.0
238,3,64,1.0
238,3,66,1.0
238,3,67,1.0
238,4,69,0.5
238,4,71,0.25
238,4,72,0.25
238,4,71,1.0
238,4,69,0.5
238,4,67,0.5
238,4,67,1.0
