Phrase,Measure,Pitch,Duration
412,1,52,1.5
412,1,53,0.5
412,1,55,1.0
412,1,49,1.0
412,2,50,0.5
412,2,48,0.5
412,2,46,0.5
412,2,45,0.5
412,2,43,1.0
412,2,45,1.0
412,3,38,2.0
412,3,40,2.0
412,4,41,0.5
412,4,53,0.5
412,4,52,0.5
412,4,50,0.5
412,4,57,0.5
412,4,45,0.5
412,4,57,0.5
412,4,55,0.5
