Phrase,Measure,Pitch,Duration
1526,13,64,1.0
1526,13,65,1.0
1526,13,67,1.0
1526,13,67,1.0
1526,14,65,1.0
1526,14,64,1.0
1526,14,62,1.0
1526,14,62,1.0
1526,15,64,1.0
1526,15,65,1.0
1526,15,67,1.0
1526,15,65,0.5
1526,15,64,0.5
1526,16,62,1.5
1526,16,60,0.5
1526,16,60,1.0
1526,16,60,1.0
