Phrase,Measure,Pitch,Duration
77,1,59,1.0
77,1,57,1.0
77,1,55,1.0
77,1,55,1.0
77,2,57,1.0
77,2,59,3.0
77,3,59,1.0
77,3,57,1.0
77,3,55,1.0
77,3,55,1.0
77,4,57,1.0
77,4,57,1.0
77,4,62,1.0
77,4,61,1.0
