Phrase,Measure,Pitch,Duration
240,1,67,1.0
240,1,69,1.0
240,1,67,1.0
240,1,69,1.0
240,2,71,1.0
240,2,72,3.0
240,3,67,1.0
240,3,67,1.0
240,3,65,0.5
240,3,64,0.5
240,3,62,0.5
240,3,64,0.25
240,3,65,0.25
240,4,62,1.0
240,4,60,3.0
