Phrase,Measure,Pitch,Duration
455,1,55,1.0
455,1,57,1.0
455,1,59,1.0
455,1,55,0.5
455,1,57,0.5
455,2,59,1.0
455,2,57,0.5
455,2,59,0.5
455,2,60,1.0
455,2,59,1.0
455,3,59,1.0
455,3,57,1.0
455,3,55,0.5
455,3,57,0.5
455,3,59,1.0
455,4,60,2.0
455,4,59,1.0
455,4,55,1.0
