Phrase,Measure,Pitch,Duration
1458,18,65,1.0
1458,18,65,1.0
1458,18,64,1.5
1458,18,62,0.5
1458,19,62,2.0
1458,19,67,2.0
1458,20,69,1.0
1458,20,71,1.0
1458,20,72,1.0
1458,20,64,1.0
1458,21,62,1.5
1458,21,62,0.5
1458,21,60,2.0
