Phrase,Measure,Pitch,Duration
40,1,64,2.0
40,1,63,1.0
40,1,62,1.0
40,2,62,1.0
40,2,63,0.5
40,2,65,0.5
40,2,67,1.0
40,2,65,1.0
40,3,65,1.0
40,3,63,1.0
40,3,62,2.0
40,4,62,4.0
