Phrase,Measure,Pitch,Duration
397,1,67,1.0
397,1,67,1.0
397,1,69,1.0
397,1,67,1.0
397,2,69,0.5
397,2,71,0.5
397,2,72,1.0
397,2,72,1.0
397,2,71,1.0
397,3,72,2.0
397,3,74,1.0
397,3,76,1.0
397,4,72,2.0
397,4,71,0.5
397,4,72,0.5
397,4,74,1.0
