Phrase,Measure,Pitch,Duration
504,1,47,1.0
504,1,48,0.5
504,1,52,0.5
504,1,53,1.0
504,1,55,0.5
504,1,52,0.5
504,2,48,1.0
504,2,47,2.0
504,3,52,1.0
504,3,52,0.5
504,3,53,0.5
504,3,53,0.5
504,3,55,0.5
504,3,52,1.0
504,4,52,1.0
504,4,45,1.0
504,4,47,1.0
504,4,49,1.0
