Phrase,Measure,Pitch,Duration
711,1,60,1.0
711,1,60,1.0
711,1,65,1.0
711,1,65,0.5
711,1,64,0.5
711,2,62,1.0
711,2,60,2.0
711,3,62,1.0
711,3,62,1.0
711,3,60,1.0
711,3,62,1.0
711,4,64,1.0
711,4,62,2.0
711,4,59,1.0
