Phrase,Measure,Pitch,Duration
431,1,64,1.0
431,1,65,1.0
431,1,67,1.0
431,1,67,1.0
431,2,65,1.0
431,2,64,1.0
431,2,62,1.0
431,2,62,1.0
431,3,64,1.0
431,3,65,1.0
431,3,67,1.0
431,3,65,0.5
431,3,64,0.5
431,4,62,1.5
431,4,60,0.5
431,4,60,2.0
