Phrase,Measure,Pitch,Duration
554,1,60,0.5
554,1,62,0.5
554,1,64,1.0
554,1,65,1.0
554,1,67,1.0
554,2,67,1.0
554,2,65,1.0
554,2,64,1.0
554,2,62,1.0
554,3,67,1.0
554,3,69,1.0
554,3,71,1.0
554,3,72,1.0
554,4,71,1.0
554,4,69,2.0
554,4,67,1.0
