Phrase,Measure,Pitch,Duration
111,1,59,1.0
111,1,61,1.0
111,1,62,0.5
111,1,61,0.5
111,1,62,1.0
111,2,62,1.0
111,2,61,1.0
111,2,57,2.0
111,3,62,1.0
111,3,62,0.5
111,3,60,0.5
111,3,60,1.0
111,3,62,1.0
111,4,60,1.0
111,4,58,0.5
111,4,57,0.5
111,4,57,2.0
