Phrase,Measure,Pitch,Duration
559,1,55,1.0
559,1,57,0.5
559,1,56,0.5
559,1,57,1.0
559,1,57,0.5
559,1,59,0.5
559,2,60,1.0
559,2,60,0.5
559,2,59,0.5
559,2,60,1.0
559,2,59,1.0
559,3,57,1.0
559,3,56,1.0
559,3,52,1.0
559,3,57,1.0
559,4,55,1.0
559,4,55,3.0
