Phrase,Measure,Pitch,Duration
119,1,50,1.0
119,1,43,1.0
119,1,45,1.0
119,1,38,1.0
119,2,50,0.5
119,2,52,0.5
119,2,53,1.0
119,2,52,1.0
119,2,50,1.0
119,3,55,0.5
119,3,53,0.5
119,3,52,0.5
119,3,48,0.5
119,3,50,1.0
119,3,43,1.0
119,4,50,1.0
119,4,49,1.0
119,4,50,1.0
119,4,52,1.0
