Phrase,Measure,Pitch,Duration
429,1,60,1.0
429,1,65,0.5
429,1,64,0.5
429,2,62,1.5
429,2,65,0.5
429,2,64,0.5
429,2,62,0.5
429,3,60,0.5
429,3,55,0.5
429,3,60,1.5
429,3,62,0.5
429,4,59,1.0
429,4,55,2.0
