Phrase,Measure,Pitch,Duration
1469,11,72,2.0
1469,11,71,2.0
1469,12,69,2.0
1469,12,72,2.0
1469,13,69,1.5
1469,13,67,0.5
1469,13,67,2.0
1469,14,74,2.0
1469,14,74,2.0
