Phrase,Measure,Pitch,Duration
1256,6,64,0.5
1256,6,65,0.5
1256,6,67,1.0
1256,6,65,0.5
1256,6,64,0.5
1256,6,62,1.0
1256,7,67,1.0
1256,7,65,1.0
1256,7,64,1.0
1256,7,62,1.0
1256,8,62,0.25
1256,8,60,0.25
1256,8,62,0.5
1256,8,60,0.5
1256,8,62,0.5
1256,8,64,0.5
1256,8,65,0.5
1256,8,67,1.0
1256,9,67,1.0
1256,9,65,1.0
1256,9,64,1.0
1256,9,62,0.5
1256,9,64,0.25
1256,9,65,0.25
