Phrase,Measure,Pitch,Duration
478,1,67,1.0
478,1,67,0.5
478,1,65,0.5
478,1,64,0.5
478,1,65,0.5
478,1,67,0.5
478,1,64,0.5
478,2,65,0.5
478,2,67,0.5
478,2,64,0.5
478,2,62,0.5
478,2,60,0.5
478,2,62,0.5
478,2,59,1.0
478,3,64,1.0
478,3,62,0.5
478,3,64,0.5
478,3,65,1.0
478,3,64,0.5
478,3,62,0.5
478,4,60,1.0
478,4,60,1.0
478,4,59,1.0
478,4,55,1.0
