Phrase,Measure,Pitch,Duration
653,1,52,1.0
653,1,52,1.0
653,1,54,1.5
653,1,52,0.5
653,2,50,0.5
653,2,48,0.5
653,2,47,2.0
653,3,55,1.0
653,3,55,1.0
653,3,55,1.0
653,3,57,1.0
653,4,55,1.0
653,4,55,2.0
