Phrase,Measure,Pitch,Duration
2405,17,64,1.0
2405,17,65,1.0
2405,17,64,1.0
2405,18,62,2.0
2405,18,62,1.0
2405,19,60,1.0
2405,19,60,1.0
2405,19,59,2.0
2405,20,59,1.0
2405,20,60,1.0
2405,20,59,1.0
