Phrase,Measure,Pitch,Duration
304,1,62,1.0
304,1,60,1.0
304,1,65,1.0
304,1,64,1.0
304,2,69,1.0
304,2,67,3.0
304,3,64,1.0
304,3,64,1.0
304,3,62,1.0
304,3,60,0.5
304,3,62,0.5
304,4,64,0.5
304,4,61,0.5
304,4,57,2.0
304,4,57,1.0
