Phrase,Measure,Pitch,Duration
227,1,48,1.0
227,1,52,1.0
227,1,48,1.0
227,1,53,1.0
227,2,44,1.0
227,2,45,2.0
227,2,45,1.0
227,3,57,1.0
227,3,53,1.0
227,3,50,1.0
227,3,55,1.0
227,4,43,1.0
227,4,48,3.0
