Phrase,Measure,Pitch,Duration
2126,14,65,1.0
2126,14,64,1.0
2126,14,62,2.0
2126,15,64,0.5
2126,15,65,0.5
2126,15,67,1.0
2126,15,65,1.0
2126,15,64,0.5
2126,15,62,0.5
2126,16,60,1.0
2126,16,62,1.0
2126,16,64,2.0
2126,17,60,2.0
2126,17,64,0.5
2126,17,65,0.5
2126,17,67,1.0
