Phrase,Measure,Pitch,Duration
404,1,52,1.0
404,1,42,1.0
404,1,43,1.0
404,1,45,0.5
404,1,48,0.5
404,2,52,0.5
404,2,50,0.5
404,2,48,0.5
404,2,45,0.5
404,2,50,1.0
404,2,43,1.0
404,3,36,1.0
404,3,38,1.0
404,3,40,1.0
404,3,41,1.0
404,4,43,1.0
404,4,36,3.0
