Phrase,Measure,Pitch,Duration
556,1,62,1.0
556,1,64,1.0
556,1,62,1.0
556,1,60,0.5
556,1,62,0.5
556,2,64,1.0
556,2,62,1.0
556,2,55,0.5
556,2,57,0.5
556,2,59,1.0
556,3,64,0.5
556,3,62,0.5
556,3,60,0.5
556,3,62,1.0
556,3,60,1.0
556,3,59,0.5
556,4,60,1.0
556,4,60,1.0
556,4,59,1.0
556,4,55,1.0
