Phrase,Measure,Pitch,Duration
481,1,60,1.0
481,1,60,1.0
481,1,60,0.5
481,1,62,0.5
481,1,64,1.0
481,2,60,1.0
481,2,60,2.0
481,3,60,1.0
481,3,59,1.0
481,3,59,1.0
481,3,60,1.0
481,4,62,1.0
481,4,60,1.0
481,4,59,1.0
481,4,55,1.0
