Phrase,Measure,Pitch,Duration
705,1,36,1.0
705,1,48,1.0
705,1,47,1.0
705,1,45,1.0
705,2,43,0.5
705,2,41,0.5
705,2,40,0.5
705,2,41,0.5
705,2,43,1.0
705,2,36,1.0
705,3,41,1.0
705,3,43,1.0
705,3,45,0.5
705,3,47,0.5
705,3,48,1.0
705,4,40,0.5
705,4,41,0.5
705,4,43,2.0
705,4,36,1.0
